"user_id";"sex_type";"occupation";"education";"marriage";"person_typpe";"sex_occupation";"sex_education";"sex_marriage";"sex_persontype";"occupation_education";"occupation_marriage";"occupation_persontype";"education_marriage";"education_persontype";"marriage_persontype";"credit_card_numbers";"mean_credit_limit";"max_credit_limit";"min_credit_limit";"s_1_times";"s_1_times_prob";"s_0_times";"s_0_times_prob";"mean_cycle_interest";"max_cycle_interest";"min_cycle_interest";"mean_zuidihuankuan";"min_zuidihuankuan";"max_zuidihuankuan";"mean_moneyreturn_rate";"mean_lastmoneyreturn";"min_lastmoneyreturn";"max_lastmoneyreturn";"mean_lastmoneyuse";"min_lastmoneyuse";"max_lastmoneyuse";"mean_consume_numbers";"max_consume_numbers";"min_consume_numbers";"mean_yue";"max_yue";"min_yue";"mean_jine";"max_jine";"min_jine";"bias_jine_yue";"mean_available";"max_available";"min_available";"mean_adjust";"max_adjust";"min_adjust";"consumed_money";"consumed_rate";"lable"
39315;2;2;4;3;2;4.1;8.1;6.1;4.1;8.1;6.1;4.1;12.1;8.1;6.1;1;19.9713;19.9713;19.9713;0;0.0;5;1.0;0.0;0.0;0.0;18.1618;17.65;18.7834;0.371988;7.42718;0.0;18.568;19.9662;19.9525;19.9919;2;2;1;19.9811;20.0166;19.9525;17.3586;18.5083;16.3021;13.1125;0.0;0.0;0.0;0.0;0.0;0.0;86.7929;0.868751;1
39319;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;1;19.9713;19.9713;19.9713;0;0.0;4;1.0;0.0;0.0;0.0;16.8201;16.8201;16.8201;0.941093;18.7171;17.8846;19.5497;19.8887;19.8121;19.9653;3;4;2;19.8132;19.8144;19.8121;18.6037;19.3073;17.9001;4.83825;0.0;0.0;0.0;0.0;0.0;0.0;74.4147;0.938952;1
39323;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;2;19.7481;20.4413;19.055;0;0.0;2;1.0;8.1979;16.3958;0.0;17.5681;16.9295;18.2067;0.435515;8.60174;0.0;17.2035;19.7507;19.0686;20.4328;5;10;0;19.8247;20.5803;19.069;17.841;18.4756;17.2064;3.96736;0.0;0.0;0.0;0.0;0.0;0.0;35.682;0.899939;1
39324;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;3;15.0669;19.2781;0.0;0;0.0;19;1.0;0.809235;15.3755;0.0;16.879;14.3157;17.5054;1.11601;17.2443;0.0;19.9964;15.4517;0.0;19.4596;0;2;0;18.4926;19.6586;14.3157;18.7507;19.9901;17.3602;-4.90456;0.0;0.0;0.0;0.0;0.0;0.0;356.264;1.01396;1
39325;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;7;15.8405;22.0507;0.0;0;0.0;48;1.0;1.59078;15.6674;0.0;15.7841;0.0;19.8249;1.11213;11.7363;0.0;21.7667;10.553;-19.6901;21.766;1;5;0;15.9232;21.766;-20.0866;13.758;21.7879;0.0;103.932;0.0;0.0;0.0;0.449327;21.5677;0.0;638.815;0.835801;1
39340;2;2;3;1;2;4.1;6.1;2.1;4.1;6.1;2.1;4.1;3.1;6.1;2.1;1;19.9713;19.9713;19.9713;0;0.0;4;1.0;0.0;0.0;0.0;18.1244;17.91;18.5027;0.467356;9.32464;0.0;18.8948;19.9519;19.9158;19.9884;3;4;1;19.968;19.9884;19.9158;0.0;0.0;0.0;79.8719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39346;0;4;4;3;1;0.1;0.1;0.1;0.1;16.1;12.1;4.1;12.1;4.1;3.1;1;21.3576;21.3576;21.3576;0;0.0;16;1.0;0.0;0.0;0.0;19.9049;19.0507;21.3421;0.480566;10.1246;0.0;21.3063;21.068;19.0507;21.3932;3;9;1;21.0839;21.3932;19.0507;0.0;0.0;0.0;337.343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39348;2;2;3;1;3;4.1;6.1;2.1;6.1;6.1;2.1;6.1;3.1;9.1;3.1;2;11.5315;22.6245;0.0;0;0.0;41;1.0;0.852301;17.5;0.0;18.8817;17.4925;21.7094;0.911741;10.393;0.0;19.7873;11.3991;0.0;21.684;0;0;0;20.9518;22.5112;19.5174;10.5339;22.0619;0.0;427.133;0.0;0.0;0.0;0.452296;18.5442;0.0;413.346;0.481181;1
39358;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;19.055;19.055;19.055;0;0.0;3;1.0;0.0;0.0;0.0;16.6899;16.4109;16.8628;8.71076;8.47141;0.0;18.5643;0.972523;-15.5615;18.4791;0;0;0;18.8545;19.0594;18.4791;18.881;19.108;18.4791;-0.0794277;0.0;0.0;0.0;0.0;0.0;0.0;56.6429;1.0014;1
39359;1;3;4;3;1;3.1;4.1;3.1;1.1;12.1;9.1;3.1;12.1;4.1;3.1;2;21.8715;22.2739;20.6644;0;0.0;8;1.0;0.0;0.0;0.0;17.2285;0.0;19.9697;1.04532;20.0914;6.84997;22.2739;19.2204;0.0;22.2722;0;0;0;18.387;22.2722;-6.84997;19.2575;22.3066;0.0;-6.964;0.0;0.0;0.0;0.0;0.0;0.0;154.06;1.04734;1
39363;1;2;2;1;4;2.1;2.1;1.1;4.1;4.1;2.1;8.1;2.1;8.1;4.1;6;12.1134;22.36;0.0;0;0.0;101;1.0;0.866212;15.3849;0.0;19.2199;0.0;22.4208;1.00489;12.6933;0.0;22.8944;12.6315;0.0;22.3589;1;6;0;21.2747;22.8002;0.0;12.7026;22.8946;0.0;865.789;2.56823;21.8834;0.0;0.0;0.0;0.0;1282.96;0.597073;1
39374;2;4;4;1;1;8.1;8.1;2.1;2.1;16.1;4.1;4.1;4.1;4.1;1.1;1;0.0;0.0;0.0;0;0.0;3;1.0;0.0;0.0;0.0;5.04523;0.0;15.1357;-0.696956;9.94364;0.0;18.3186;-14.2672;-18.3111;-11.3707;1;2;0;-5.03937;15.1357;-18.3111;15.7016;18.3105;13.5335;-62.2229;0.0;0.0;0.0;0.0;0.0;0.0;47.1048;-3.11578;1
39379;2;2;3;2;3;4.1;6.1;4.1;6.1;6.1;4.1;6.1;6.1;9.1;6.1;1;20.8467;20.8467;20.8467;0;0.0;1;1.0;0.0;0.0;0.0;18.5211;18.5211;18.5211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;20.8074;20.8074;20.8074;20.8074;20.8074;20.8074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.8074;1.0;1
39381;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;2;16.8759;20.6644;0.0;0;0.0;60;1.0;0.0;0.0;0.0;18.0431;16.2784;18.3785;0.960041;16.1426;0.0;21.0823;16.8145;0.0;20.6811;1;3;0;20.1781;20.6811;17.4436;16.1923;21.0008;0.0;239.148;0.0;0.0;0.0;0.0;0.0;0.0;971.537;0.802469;1
39383;1;2;4;3;4;2.1;4.1;3.1;4.1;8.1;6.1;8.1;12.1;16.1;12.1;2;20.5885;21.3576;19.9713;0;0.0;64;1.0;0.469294;15.0174;0.0;16.884;0.0;19.3618;1.10676;20.1329;17.4455;21.763;18.1908;-19.9556;20.5477;1;4;0;18.2159;20.8487;-19.9556;20.1839;21.733;17.7386;-125.952;0.0;0.0;0.0;-1.2228;0.0;-20.1914;1370.03;1.17517;1
39385;1;2;4;2;4;2.1;4.1;2.1;4.1;8.1;4.1;8.1;8.1;16.1;8.1;6;10.157;21.0699;0.0;0;0.0;42;1.0;2.23421;16.9956;0.0;17.6519;0.0;20.6672;1.13319;7.75296;0.0;20.3418;6.84174;-19.468;20.9309;0;2;0;19.2107;22.0963;-14.0373;8.58021;20.6523;0.0;446.48;0.0;0.0;0.0;0.0;0.0;0.0;360.369;0.446638;1
39400;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;2;17.5047;20.7597;0.0;0;0.0;26;1.0;2.45723;16.5487;0.0;16.2454;0.0;20.7373;0.950808;16.3414;0.0;20.9546;17.1869;0.0;20.8573;1;3;0;16.8341;20.8573;-7.54258;15.9271;20.8807;0.0;23.5833;1.59825;20.7816;0.0;0.0;0.0;0.0;414.104;0.946118;1
39412;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;3;20.3338;22.2739;19.9713;0;0.0;14;1.0;3.84643;15.2383;0.0;17.154;12.462;19.963;1.00455;4.40179;0.0;20.6644;4.38184;0.0;20.6493;1;2;0;19.9935;22.2656;15.4581;7.49191;22.2656;0.0;175.022;0.0;0.0;0.0;0.0;0.0;0.0;104.887;0.374718;1
39413;1;2;4;4;1;2.1;4.1;4.1;1.1;8.1;8.1;2.1;16.1;4.1;4.1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;16.338;16.338;16.338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;18.4007;18.4007;18.4007;0.0;0.0;0.0;18.4007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39422;2;2;3;2;1;4.1;6.1;4.1;2.1;6.1;4.1;2.1;6.1;3.1;2.1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;15.7127;15.3661;16.0592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;17.2105;19.055;15.3661;0.0;0.0;0.0;34.4211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39431;0;2;2;1;2;0.1;0.1;0.1;0.1;4.1;2.1;4.1;2.1;4.1;2.1;2;20.7121;20.7597;20.6644;0;0.0;4;1.0;0.0;0.0;0.0;18.2749;17.6677;19.198;0.957392;9.28371;0.0;18.5949;9.69688;0.0;19.418;0;0;0;20.1967;20.6635;19.3695;9.55132;19.7864;0.0;42.5816;0.0;0.0;0.0;0.0;0.0;0.0;38.2053;0.472915;1
39436;0;2;3;1;2;0.1;0.1;0.1;0.1;6.1;2.1;4.1;3.1;6.1;2.1;2;19.2015;20.1536;19.055;0;0.0;15;1.0;0.0;0.0;0.0;16.4141;15.0359;17.9035;0.993671;16.4023;0.0;20.1537;16.5067;0.0;20.1382;2;6;0;19.1159;20.1513;18.0318;17.9933;20.1667;16.0822;16.8396;0.0;0.0;0.0;0.0;0.0;0.0;269.899;0.941272;1
39439;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;2;16.7521;21.3576;-20.6755;0;0.0;40;1.0;2.23412;17.453;0.0;4.92294;-20.9627;20.6163;0.879156;18.0527;0.0;23.3035;20.5341;-23.1599;23.9562;2;7;0;17.3936;21.3775;0.0;19.7391;23.154;15.3635;-93.8214;0.0;0.0;0.0;0.0;0.0;0.0;789.566;1.13485;1
39442;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;19.9713;19.9713;19.9713;0;0.0;2;1.0;16.1549;16.377;15.9328;17.0906;17.0864;17.0947;0.913067;18.3332;17.5363;19.1301;20.0787;20.0667;20.0907;2;2;1;20.0864;20.0907;20.0822;18.2964;19.0649;17.528;3.57998;0.0;0.0;0.0;0.0;0.0;0.0;36.5929;0.910886;1
39443;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;19.9713;19.9713;19.9713;0;0.0;2;1.0;0.0;0.0;0.0;17.62;17.6005;17.6395;2.00123;19.9543;19.9535;19.9551;9.97102;0.0;19.942;1;2;0;19.9226;19.942;19.9031;20.2784;20.6418;19.915;-0.711636;0.0;0.0;0.0;0.0;0.0;0.0;40.5568;1.01786;1
39448;0;2;2;2;2;0.1;0.1;0.1;0.1;4.1;4.1;4.1;4.1;4.1;4.1;2;15.9732;20.6644;0.0;0;0.0;9;1.0;5.803;15.1427;0.0;13.6253;0.0;18.6784;1.05289;15.4261;0.0;21.5879;14.6513;0.0;20.456;0;0;0;12.8822;20.456;-16.6452;16.0641;21.8399;0.0;-28.637;0.0;0.0;0.0;2.29433;20.649;0.0;123.928;1.0689;1
39451;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;17.0617;16.7104;17.4131;0.568042;5.40009;0.0;10.8002;9.50649;0.0;19.013;2;2;2;19.0238;19.0346;19.013;17.1064;19.013;15.1998;3.83475;0.0;0.0;0.0;0.0;0.0;0.0;34.2128;0.899212;1
39467;1;3;3;3;2;3.1;3.1;3.1;2.1;9.1;9.1;6.1;9.1;6.1;6.1;1;19.055;19.055;19.055;0;0.0;3;1.0;0.0;0.0;0.0;16.3552;15.8421;16.6282;1.0252;18.9221;18.5939;19.0955;18.457;18.1446;18.9308;3;4;2;18.6577;18.9308;18.1446;19.0047;19.4624;18.4841;-1.04082;0.0;0.0;0.0;0.0;0.0;0.0;57.014;1.01859;1
39469;1;4;4;1;2;4.1;4.1;1.1;2.1;16.1;4.1;8.1;4.1;8.1;2.1;1;19.055;19.055;19.055;0;0.0;6;1.0;0.0;0.0;0.0;16.6292;15.9767;17.1651;0.820549;15.3352;0.0;19.1991;18.689;18.1804;19.1355;0;0;0;18.6728;19.0382;18.1804;18.307;19.0257;17.1345;2.19488;0.0;0.0;0.0;0.0;0.0;0.0;109.842;0.980409;1
39480;1;2;4;2;1;2.1;4.1;2.1;1.1;8.1;4.1;2.1;8.1;4.1;2.1;2;20.4969;20.7597;19.9713;0;0.0;3;1.0;0.0;0.0;0.0;19.2529;19.0859;19.3367;0.600568;12.4161;0.0;18.6242;20.674;20.4403;20.7997;1;3;0;20.6845;20.7819;20.5823;18.0622;18.5605;17.1706;7.86686;0.0;0.0;0.0;0.0;0.0;0.0;54.1866;0.873224;1
39482;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;1;19.9713;19.9713;19.9713;0;0.0;9;1.0;3.31181;15.1151;0.0;17.5566;16.6944;18.1299;1.00185;19.4525;18.55;20.204;19.4166;18.6125;19.9604;0;0;0;19.4164;19.9581;18.6125;19.4815;20.1355;18.9185;-0.585695;0.0;0.0;0.0;0.0;0.0;0.0;175.333;1.00335;1
39512;2;3;4;3;2;6.1;8.1;6.1;4.1;12.1;9.1;6.1;12.1;8.1;6.1;1;19.9713;19.9713;19.9713;0;0.0;13;1.0;0.0;0.0;0.0;17.8104;17.6566;18.1429;1.16003;19.603;18.1387;21.1287;16.8988;0.0;19.9878;1;3;0;19.8919;19.9878;18.9213;0.0;0.0;0.0;258.594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39513;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;2;19.0348;19.7481;18.7673;0;0.0;33;1.0;0.0;0.0;0.0;16.1794;15.5508;17.6901;0.952427;16.8708;0.0;19.7728;17.7134;0.0;19.7636;1;3;0;18.881;19.7636;15.7975;16.6827;20.4375;0.0;72.5437;0.597428;19.7151;0.0;0.0;0.0;0.0;550.528;0.883571;1
39514;1;2;2;1;4;2.1;2.1;1.1;4.1;4.1;2.1;8.1;2.1;8.1;4.1;1;11.1557;19.055;0.0;0;0.0;15;1.0;0.0;0.0;0.0;7.49169;0.0;16.0596;9.38559;18.4538;11.4541;20.809;1.96619;-18.4011;18.3623;3;15;0;10.4914;18.3764;0.0;18.7308;20.8093;14.4498;-123.59;0.0;0.0;0.0;0.0;0.0;0.0;280.961;1.78534;1
39518;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;2;21.8039;21.8583;21.763;0;0.0;14;1.0;7.40876;17.7333;0.0;18.8893;18.6913;19.2547;0.980132;19.8739;18.6903;21.0854;20.2768;18.8952;21.649;0;3;0;20.245;21.649;18.8952;8.54358;21.1132;0.0;163.82;0.0;0.0;0.0;0.0;0.0;0.0;119.61;0.422009;1
39532;1;4;3;3;3;4.1;3.1;3.1;3.1;12.1;12.1;12.1;9.1;9.1;9.1;1;19.055;19.055;19.055;0;0.0;6;1.0;0.0;0.0;0.0;16.2956;15.4977;17.4651;0.904132;17.0572;11.4541;20.0317;18.8659;17.8002;19.0871;1;2;0;18.3713;19.0871;17.8002;18.1853;19.7011;15.2073;1.11623;0.0;0.0;0.0;0.0;0.0;0.0;109.112;0.989873;1
39533;0;4;4;2;2;0.1;0.1;0.1;0.1;16.1;8.1;8.1;8.1;8.1;4.1;4;20.3173;20.7597;19.4604;0;0.0;42;1.0;0.0;0.0;0.0;18.0863;17.3332;19.5062;0.907881;11.8194;0.0;20.3115;13.0187;0.0;20.6716;2;6;0;20.2704;20.6716;19.4663;3.43088;20.1499;0.0;707.261;0.0;0.0;0.0;0.0;0.0;0.0;144.097;0.169255;1
39541;1;2;2;3;3;2.1;2.1;3.1;3.1;4.1;6.1;6.1;6.1;6.1;9.1;5;19.6621;19.9713;19.055;0;0.0;25;1.0;2.489;15.89;0.0;15.4782;0.0;18.0035;1.07939;16.0087;0.0;19.9094;14.8313;-17.438;19.9921;1;3;0;16.1704;19.9872;-17.438;14.574;19.8896;0.0;39.9103;0.0;0.0;0.0;0.0;0.0;0.0;364.351;0.901276;1
39542;2;2;3;1;4;4.1;6.1;2.1;8.1;6.1;2.1;8.1;3.1;12.1;4.1;2;12.9213;18.3618;0.0;0;0.0;27;1.0;0.0;0.0;0.0;16.5036;15.8663;17.911;0.862478;11.1384;0.0;18.3738;12.9144;0.0;18.3778;1;2;0;18.8859;20.1722;18.1689;11.7599;18.2696;0.0;192.402;0.0;0.0;0.0;0.0;0.0;0.0;317.518;0.622681;1
39546;1;2;4;1;1;2.1;4.1;1.1;1.1;8.1;2.1;2.1;4.1;4.1;1.1;1;0.0;0.0;0.0;0;0.0;4;1.0;0.0;0.0;0.0;19.4307;19.3459;19.5362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;20.7401;21.0681;20.1274;0.0;0.0;0.0;82.9606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39560;2;2;3;1;4;4.1;6.1;2.1;8.1;6.1;2.1;8.1;3.1;12.1;4.1;5;17.0562;21.8793;0.0;0;0.0;47;1.0;0.0;0.0;0.0;17.626;12.6925;19.6163;0.972371;9.79474;0.0;21.1712;10.073;0.0;20.4412;1;9;0;19.9722;21.4189;15.6882;10.5088;21.1375;0.0;444.777;0.0;0.0;0.0;0.0;0.0;0.0;493.914;0.526173;1
39564;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;1;19.6233;21.2522;19.4604;0;0.0;11;1.0;14.825;16.7915;13.8736;17.6423;17.2401;19.1375;0.94684;16.4627;0.0;19.1038;17.387;0.0;19.2892;0;0;0;19.3175;21.2355;18.8064;18.6566;21.1185;17.5899;7.27032;0.0;0.0;0.0;4.7829;18.5364;0.0;152.61;0.718191;1
39581;0;2;4;1;1;0.1;0.1;0.1;0.1;8.1;2.1;2.1;4.1;4.1;1.1;4;12.7218;20.1536;0.0;0;0.0;25;1.0;3.75663;15.9057;0.0;18.1887;15.8268;20.9959;1.02813;9.70346;0.0;19.8659;9.43798;0.0;20.145;0;3;0;19.9949;22.0395;18.5354;9.8112;20.5008;0.0;254.593;0.0;0.0;0.0;0.789905;19.7476;0.0;225.532;0.451179;1
39597;2;2;2;3;3;4.1;4.1;6.1;6.1;4.1;6.1;6.1;6.1;6.1;9.1;2;20.8955;22.0507;19.9713;0;0.0;27;1.0;0.0;0.0;0.0;18.1366;0.0;19.7685;0.799017;16.635;0.0;21.5966;20.8194;18.2132;22.0666;1;4;0;20.5227;22.0666;10.7407;4.2615;21.6002;0.0;439.053;0.0;0.0;0.0;0.0;0.0;0.0;115.061;0.207648;1
39600;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;3;14.1063;21.763;0.0;0;0.0;12;1.0;4.83695;15.1357;0.0;18.285;17.9024;18.6641;1.77166;12.2002;0.0;20.9347;6.88627;0.0;21.7504;3;5;0;19.5828;20.4442;18.6641;15.7235;21.7504;0.0;46.3116;0.0;0.0;0.0;-1.68135;0.0;-20.1762;208.858;0.888782;1
39605;1;2;3;3;3;2.1;3.1;3.1;3.1;6.1;6.1;6.1;9.1;9.1;9.1;4;12.5153;21.694;0.0;0;0.0;5;1.0;9.43843;16.0472;0.0;18.705;17.9787;19.3482;0.945258;14.976;0.0;19.1038;15.8433;0.0;20.2048;3;8;0;19.6697;20.2048;18.7427;15.1151;19.3803;0.0;22.773;0.0;0.0;0.0;0.0;0.0;0.0;75.5753;0.768445;1
39619;1;4;4;1;4;4.1;4.1;1.1;4.1;16.1;4.1;16.1;4.1;16.1;4.1;1;21.5399;21.5399;21.5399;0;0.0;2;1.0;0.0;0.0;0.0;21.0472;20.5645;21.5298;0.0;0.0;0.0;0.0;21.5807;21.5365;21.625;3;4;1;21.547;21.5642;21.5298;0.0;0.0;0.0;43.094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39622;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;3;15.1149;19.9713;0.0;0;0.0;64;1.0;10.3436;16.0872;0.0;17.1756;16.3579;19.0327;0.85292;16.8771;0.0;19.4259;19.7874;19.4006;20.2268;1;4;1;19.7866;20.2268;19.4006;16.8411;19.4184;0.0;188.507;0.0;0.0;0.0;-0.247243;0.0;-15.8235;1093.66;0.863636;1
39626;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;20.3239;20.6644;20.1536;0;0.0;12;1.0;0.0;0.0;0.0;16.3097;0.0;18.4026;1.42114;18.1428;0.0;21.2297;12.7664;-20.0985;20.6649;3;5;2;17.6841;20.6649;0.0;0.0;0.0;0.0;212.209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39627;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;3;19.8405;20.8467;19.055;0;0.0;17;1.0;0.0;0.0;0.0;17.5365;16.8536;18.8085;0.687691;9.30489;0.0;19.055;13.5306;0.0;19.6133;1;2;0;19.7092;21.0009;19.0248;7.83713;19.7595;0.0;201.826;0.0;0.0;0.0;0.0;0.0;0.0;133.231;0.397637;1
39631;1;2;2;1;3;2.1;2.1;1.1;3.1;4.1;2.1;6.1;2.1;6.1;3.1;2;19.9732;20.4413;19.055;0;0.0;12;1.0;1.19765;14.3718;0.0;16.6749;0.0;18.6179;1.0205;15.4204;0.0;19.995;15.1106;-15.8108;19.9543;1;8;0;18.2085;20.4513;0.0;18.5577;20.4332;15.8108;-4.19057;0.0;0.0;0.0;0.0;0.0;0.0;222.692;1.01918;1
39632;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;17.8686;20.8467;0.0;0;0.0;7;1.0;10.9126;16.5767;0.0;18.4627;17.7414;18.8784;0.931494;13.4124;0.0;20.0576;14.3988;0.0;20.4052;0;0;0;20.1277;20.4052;19.652;16.7912;20.3967;0.0;23.3553;0.0;0.0;0.0;5.70165;19.9665;0.0;77.627;0.550961;1
39635;2;2;4;1;1;4.1;8.1;2.1;2.1;8.1;2.1;2.1;4.1;4.1;1.1;2;3.98854;21.694;0.0;0;0.0;50;1.0;0.0;0.0;0.0;3.7635;0.0;19.5968;0.877498;3.45843;0.0;19.8085;3.94124;0.0;19.8082;0;1;0;4.33785;19.8787;0.0;3.88067;19.9005;0.0;22.859;0.0;0.0;0.0;0.320984;16.0492;0.0;177.984;0.820611;1
39647;1;2;3;2;1;2.1;3.1;2.1;1.1;6.1;4.1;2.1;6.1;3.1;2.1;2;20.6198;20.6644;19.4604;0;0.0;27;1.0;0.0;0.0;0.0;17.8047;0.0;19.5332;0.854717;16.3367;0.0;21.4111;19.1136;-18.0458;20.6901;1;2;0;19.0673;20.6901;-18.6425;0.775364;20.9348;0.0;493.882;0.0;0.0;0.0;0.0;0.0;0.0;20.9348;0.0406646;1
39648;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;18.3844;18.3712;18.3976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;20.4546;20.4559;20.4533;0.0;0.0;0.0;40.9091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39651;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;2;17.0228;21.3576;0.0;0;0.0;5;1.0;9.72824;16.3354;0.0;19.4653;19.0876;20.2171;0.481513;7.98034;0.0;20.4413;16.5735;0.0;21.3576;0;2;0;20.6976;21.3915;20.3703;15.456;20.5718;0.0;26.2081;0.0;0.0;0.0;3.93828;19.6914;0.0;57.5886;0.556475;1
39652;1;2;4;3;1;2.1;4.1;3.1;1.1;8.1;6.1;2.1;12.1;4.1;3.1;7;18.5509;21.3063;0.0;0;0.0;85;1.0;1.06463;16.9182;0.0;17.5795;0.0;19.8147;0.916129;15.3794;0.0;20.942;16.7874;0.0;20.9382;0;4;0;19.5525;20.9382;0.0;14.278;20.9388;-19.913;448.33;0.925735;16.9158;0.0;-0.184308;0.0;-15.6662;1229.3;0.739667;1
39661;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;2;20.5655;20.8467;20.3077;0;0.0;23;1.0;0.0;0.0;0.0;18.1222;17.8487;18.1629;0.882703;18.165;18.1134;18.3105;20.5788;20.3097;20.8618;1;2;0;20.5789;20.8618;20.3097;18.1655;18.288;18.1099;55.5069;0.0;0.0;0.0;0.0;0.0;0.0;417.807;0.882727;1
39664;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;19.4604;19.4604;19.4604;0;0.0;1;1.0;0.0;0.0;0.0;17.0958;17.0958;17.0958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;19.3984;19.3984;19.3984;0.0;0.0;0.0;19.3984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
39676;1;3;3;3;1;3.1;3.1;3.1;1.1;9.1;9.1;3.1;9.1;3.1;3.1;1;19.055;19.055;19.055;0;0.0;9;1.0;0.0;0.0;0.0;15.3559;14.7777;16.0274;0.430344;7.7347;0.0;17.851;17.9733;17.7735;18.2915;2;3;2;17.9406;18.1562;17.7735;15.8007;17.9032;14.8043;19.2591;0.0;0.0;0.0;0.0;0.0;0.0;142.206;0.880723;1
39677;0;2;4;3;2;0.1;0.1;0.1;0.1;8.1;6.1;4.1;12.1;8.1;6.1;2;20.672;21.0699;20.4413;0;0.0;10;1.0;8.91101;16.4072;0.0;18.0919;16.6865;19.7985;0.943571;16.7964;0.0;20.4339;17.8009;0.0;20.4839;0;0;0;19.896;20.6614;19.1217;19.3181;20.5435;18.5948;5.779;0.0;0.0;0.0;0.0;0.0;0.0;193.181;0.970954;1
39681;1;3;4;3;1;3.1;4.1;3.1;1.1;12.1;9.1;3.1;12.1;4.1;3.1;1;17.6687;17.6687;17.6687;0;0.0;4;1.0;0.0;0.0;0.0;15.2968;15.1151;15.3679;1.06397;18.4876;18.3345;18.8912;17.3761;16.7633;17.6704;1;1;0;17.5993;17.6704;17.4176;18.5245;19.0489;18.254;-3.70069;0.0;0.0;0.0;0.0;0.0;0.0;74.098;1.05257;1
